song_id,artist,album,title,duration,playcount,rating,rating_interpretation
3984,Kendrick Lamar,DAMN.,DUCKWORTH.,4:08,,undefined,never-rated
3985,Lightning Bolt,Wonderful Rainbow,Duel In The Deep,6:16,,0,not-rated
3986,Mates Of State,Our Constant Concern,A Duel Will Settle This,3:42,,0,not-rated
3987,Mates Of State,European Tour 2003 CD,A Duel Will Settle This (Live),4:15,1.0,0,not-rated
3988,Sun Kil Moon,Ghosts Of The Great Highway,Duk Koo Kim,14:33,,0,not-rated
3989,Modest Mouse,Sad Sappy Sucker,Dukes Up,2:24,,0,not-rated
3990,The Growlers,Chinese Fountain,Dull Boy,3:23,,0,not-rated
3991,King Krule,The OOZ,Dum Surfer,4:23,1.0,undefined,never-rated
3992,Handsome Furs,Plague Park,Dumb Animals,5:36,1.0,0,not-rated
3993,Snooze,Snooze,Dumb Ass,2:21,2.0,undefined,never-rated
3994,Why,Rubber Traits,Dumb Hummer,4:06,,0,not-rated
3995,Frou Frou,Details,The Dumbing Down Of Love,4:45,,0,not-rated
3996,Kero Kero Bonito,Time 'n' Place,Dump,3:01,5.0,undefined,never-rated
3997,Curse League,Laying by the Fire in Good Company,Dunes of Yuma,3:54,1.0,undefined,never-rated
3998,A.C. Newman,Stroke: Songs for Chris Knox,Dunno Much About Life But I Know How To Breathe,2:09,,0,not-rated
3999,The Fiery Furnaces,Widow City,Duplexes Of The Dead,2:39,,0,not-rated
4000,Cayetana,New Kind of Normal,Dust,3:29,3.0,undefined,never-rated
4001,Antony and The Johnsons,The Crying Light,Dust And Water,2:51,,0,not-rated
4002,Mumford and Sons,Sigh No More,Dust Bowl Dance,4:44,,0,not-rated
4003,Bear In Heaven,Beast Rest Forth Mouth,Dust Cloud,5:57,,0,not-rated
4004,Shame,Songs of Praise,Dust on Trial,3:34,12.0,undefined,never-rated
4005,of Montreal,The Early Four Track Recordings,Dustin Hoffman Becomes Indignant and Wets Himself,5:10,1.0,0,not-rated
4006,of Montreal,The Early Four Track Recordings,Dustin Hoffman Does Not Resist Temptation To Eat The Bathtub,3:19,1.0,0,not-rated
4007,of Montreal,The Early Four Track Recordings,Dustin Hoffman Feigns Ignorance of Missing Bathtub,2:24,,0,not-rated
4008,of Montreal,The Early Four Track Recordings,Dustin Hoffman Gets A Bath,1:43,,0,not-rated
4009,of Montreal,The Early Four Track Recordings,Dustin Hoffman Offers Lame Possible Explanation For Missing Bathtub,2:50,,0,not-rated
4010,of Montreal,The Early Four Track Recordings,Dustin Hoffman Quits Bathroom and Climbs A Tree,2:26,1.0,0,not-rated
4011,of Montreal,The Early Four Track Recordings,Dustin Hoffman Scrubs Too Hard and Loses Soap,2:10,1.0,0,not-rated
4012,of Montreal,The Early Four Track Recordings,Dustin Hoffman Thinks About Eating The Soap,3:31,,0,not-rated
4013,of Montreal,The Early Four Track Recordings,Dustin Hoffman?s Children Don?t Enter The Bathroom,3:51,1.0,0,not-rated
4014,of Montreal,The Early Four Track Recordings,Dustin Hoffman?s Children Enter The Bathroom,2:48,1.0,0,not-rated
4015,of Montreal,The Early Four Track Recordings,Dustin Hoffman?s Tongue Taken To Police Lab Where It Is Used As Toilet Paper and Reading Material While On The Toilet,1:14,2.0,0,not-rated
4016,of Montreal,The Early Four Track Recordings,Dustin Hoffman?s Wife Calls In Detective To Dust For Porcelain Particles On Dustin Hoffman?s Tongue,2:20,1.0,0,not-rated
4017,of Montreal,The Early Four Track Recordings,Dustin Hoffman?s Wife Comes Home,2:39,2.0,0,not-rated
4018,of Montreal,The Early Four Track Recordings,"Dustin Hoffman?s Wife Makes A Sarcastic Remark, Cuts The Head Off A Duck, Places It Where The Tub Was and Begins To Growl",1:28,,0,not-rated
4019,of Montreal,The Early Four Track Recordings,Dustin Hoffman?s Wife Seems Suspicious About The Absent Tub,0:59,1.0,0,not-rated
4020,Kings Of Leon,Youth & Young Manhood,Dusty,4:21,,0,not-rated
4021,Neko Case & Her Boyfriends,Virginian,Dutchess,2:56,1.0,undefined,never-rated
4022,Speedy Ortiz,Foil Deer,Dvrk Wvrld,4:38,,0,not-rated
4023,Smith Westerns,Dye It Blonde,Dye The World,4:10,,0,not-rated
4024,Slam Dunk,Welcome To Miami,Dying Breed,3:22,8.0,0,not-rated
4025,Tegan And Sara,Love You to Death,Dying to Know,3:37,1.0,undefined,never-rated
4026,Phoebe Bridgers,Better Oblivion Community Center,Dylan Thomas,3:36,1.0,undefined,never-rated
4027,Sigur Rós,Sigur Rós,E-Bow,8:47,,0,not-rated
4028,R.E.M.,In Time: The Best Of R.E.M. 1988-2003,E-Bow The Letter,5:25,,0,not-rated
4029,Owen Pallett,Heartland,E Is For Estranged,5:24,,0,not-rated
4030,Grandaddy,The Sophtware Slump,E. Knievel Interlude (The Perils Of Keeping It Real),1:58,1.0,0,not-rated
4031,PUJOL,Reunited States of Being,Each and Everyday,2:31,1.0,undefined,never-rated
4032,White Reaper,The World's Best American Band,Eagle Beach,3:40,2.0,undefined,never-rated
4033,"Tyler, The Creator",IGOR,EARFQUAKE,3:10,16.0,undefined,never-rated
4034,Girl Ray,Earl Grey,Earl Grey (Stuck in a Groove),13:00,1.0,undefined,never-rated
4035,Homeshake,Helium,Early,1:30,2.0,undefined,never-rated
4036,Ariel Pink's Haunted Graffiti,Mature Themes,Early Birds of Babylon,5:16,,0,not-rated
4037,Sun Kil Moon,Common as Light and Love Are Red Valleys of Blood,Early June Blues,7:16,1.0,undefined,never-rated
4038,Luluc,Passerby,Early Night,4:34,,0,not-rated
4039,Sirs,Sirs,Early Riser,1:27,,0,not-rated
4040,Versing,Nude Descending,Early Spring,4:16,1.0,undefined,never-rated
4041,Times New Viking,Rip It Off,The Early ‘80s,1:27,,undefined,never-rated
4042,Owen,Polyvinyl Plays Polyvinyl,Ears Ring,3:36,,undefined,never-rated
4043,Jordaan Mason,Earth to Ursa Major,Earth to Ursa Major,7:45,,undefined,never-rated
4044,Dive,Oshin,Earthboy,3:14,,0,not-rated
4045,Belle and Sebastian,The Boy With The Arab Strap,Ease Your Feet In The Sea,3:36,1.0,0,not-rated
4046,Sunflower Bean,Human Ceremony,Easier Said,3:28,6.0,undefined,never-rated
4047,Kississippi,Sunset Blush,Easier to Love,3:42,1.0,undefined,never-rated
4048,Great Cynics,POSI,Easily Done,2:29,2.0,undefined,never-rated
4049,Beat Radio,"Hard Times, Go!",East Coast,3:25,8.0,undefined,never-rated
4050,Cayucas,Bigfoot,East Coast Girl,3:36,4.0,0,not-rated
4051,Superchunk,Here's Where The Strings Come In,Eastern Terminal,5:53,,0,not-rated
4052,Deer Tick,Born on Flag Day,Easy,3:52,,0,not-rated
4053,Mothers,When You Walk A Long Distance You Are Tired (Deluxe Edition),Easy As Possible,3:26,4.0,undefined,never-rated
4054,"Bonnie ""Prince"" Billy",Lie Down In The Light,Easy Does It,3:53,,0,not-rated
4055,Crying,Get Olde Second Wind,Easy Flight,2:15,,0,not-rated
4056,This Is the Kit,Moonshine Freeze,Easy on the Thieves,3:06,3.0,undefined,never-rated
4057,Cayetana,New Kind of Normal,Easy to Love,3:37,7.0,undefined,never-rated
4058,Georgia Maq,Pleaser,Easy To Love,3:32,1.0,undefined,never-rated
4059,Harley Poe,Have a Great Life.,Eat Shit and Die,5:55,3.0,undefined,never-rated
4060,Glocca Morra,Just Married,Eat The Fucking Snow,4:49,,0,not-rated
4061,Nothing,Tired of Tomorrow (Deluxe Version),Eaten by Worms,5:00,,undefined,never-rated
4062,Teen Suicide,A Whole Fucking Lifetime of This,eating cherries,3:44,,undefined,never-rated
4063,Black Rebel Motorcycle Club,Wrong Creatures,Echo,5:13,1.0,undefined,never-rated
4064,RHINO,,Echo and the Bunnymen - The Killing Moon (Official Music Video),5:09,,0,not-rated
4065,Video Age,Pop Therapy,Echo Chamber,2:55,5.0,undefined,never-rated
4066,Woods,Songs of Shame,Echo Lake,2:04,2.0,0,not-rated
4067,Califone,Echo Mine,Echo Mine,6:43,,undefined,never-rated
4068,The Pains of Being Pure at Heart,The Echo of Pleasure,The Echo of Pleasure,4:27,,undefined,never-rated
4069,Cloud Nothings,The Echo Of The World,The Echo Of The World,3:56,5.0,5,thumbs-up
4070,Tin Sparrow,Shoelace Ring,Echoes in the Dark,3:59,,0,not-rated
4071,M83,"Hurry Up, We're Dreaming [Disc 2]",Echoes Of Mine,3:40,,0,not-rated
4072,HiNDS,I Don't Run,Echoing My Name,3:36,4.0,undefined,never-rated
4073,Earl Sweatshirt,Some Rap Songs,Eclipse,1:33,5.0,undefined,never-rated
4074,Sneaks,Highway Hypnosis,Ecstasy,2:23,,undefined,never-rated
4075,Yeasayer,Erotic Reruns,Ecstatic Baby,2:54,,undefined,never-rated
4076,Sidney Gish,Ed Buys Houses,Ed Buys Houses,0:57,15.0,undefined,never-rated
4077,Pixies,Surfer Rosa/Come on Pilgrim,Ed Is Dead,2:15,1.0,0,not-rated
4078,Spoon,Ga Ga Ga Ga Ga,Eddie's Ragga,3:40,,0,not-rated
4079,Leggy,Let Me Know Your Moon,Eden,4:48,1.0,undefined,never-rated
4080,John Maus,Screen Memories,Edge of Forever,2:43,,undefined,never-rated
4081,Josh Ritter,The Historical Conquests Of Josh Ritter,Edge Of The World,1:42,,0,not-rated
4082,Ghostland Observatory,Delete.Delete.I.Eat.Meat...,Edge Of Town,2:46,,0,not-rated
4083,Mom Jeans.,Best Buds,Edward 40hands,4:26,71.0,undefined,never-rated
4084,The Electronic Anthology Project,If You're Not Gonna Dance Then Piss And Go To Bed,Eels,2:28,1.0,0,not-rated
4085,Chastity Belt,Chastity Belt,Effort,5:07,,undefined,never-rated
4086,Tom Waits,Nighthawks At The Diner,Eggs And Sausage (In A Cadillac With Susan Michelson),4:19,5.0,0,not-rated
4087,Blackalicious,Nia,Ego Trip By Nikki Giovanni,1:45,,0,not-rated
4088,The Flaming Lips,Yoshimi Battles The Pink Robots,Ego Tripping At The Gates Of Hell,4:35,1.0,0,not-rated
4089,The Flaming Lips,Ego Tripping At The Gates Of Hell [EP],Ego Tripping (Ego In Acceleration Jason Bentley Remix),5:34,,0,not-rated
4090,The Flaming Lips,Ego Tripping At The Gates Of Hell [EP],Ego Tripping (Self-Admiration With Blow-Up Mix),6:35,,0,not-rated
4091,The Flaming Lips,Embryonic,The Ego's Last Stand,5:41,,0,not-rated
4092,Blackalicious Feat. Peace,The Craft,Egosonic War Drums,5:58,,0,not-rated
4093,Grimes,Visions,Eight,1:48,1.0,0,not-rated
4094,The Beatles,1 (Remastered),Eight Days A Week (Remastered 2015),2:43,2.0,undefined,never-rated
4095,Cursive,Such Blinding Stars For Starving Eyes,Eight Light Minutes,2:24,,0,not-rated
4096,David Bowie,Hunky Dory,Eight Line Poem,2:56,,0,not-rated
4097,Touché Amoré,Stage Four (Deluxe Edition),Eight Seconds,1:32,1.0,undefined,never-rated
4098,Belle & Sebastian,The Third Eye Centre,The Eighth Station Of The Cross Kebab House,3:57,,0,not-rated
4099,Camera Obscura,Biggest Bluest Hi-Fi [Bonus Tracks],Eighties Fan,4:23,2.0,0,not-rated
4100,Bully,Losing,Either Way,2:17,,undefined,never-rated
4101,The Magnetic Fields,The House Of Tomorrow [EP] [Bonus Track],Either You Don't Love Me Or I Don't Love You,2:21,,0,not-rated
4102,Grandaddy,Sumday,El Caminos In The West,3:23,,0,not-rated
4103,My Morning Jacket,Dark Was The Night: A Red Hot Compilation [Disc 2],El Caporal,3:34,,0,not-rated
4104,The Mars Volta,Amputechture,El Ciervo Vulnerado,8:51,,0,not-rated
4105,Dávila 666,"Puñales, píldoras y otras formas de entretenerse",El creador del mar,8:44,,0,not-rated
4106,Gorillaz,Demon Days,El Manana,3:50,8.0,0,not-rated
4107,Weezer,Pinkerton,El Scorcho,4:03,,undefined,never-rated
4108,Beirut,March Of The Zapotec / Realpeople Holland [Disc 1],El Zócalo,0:29,,0,not-rated
4109,Sun Kil Moon,Among The Leaves,Elaine,5:14,,0,not-rated
4110,Amy O,Elastic,Elastic,2:22,1.0,undefined,never-rated
4111,J Mascis,Elastic Days,Elastic Days,3:32,1.0,undefined,never-rated
4112,Pearl Jam,Vs.,Elderly Woman Behind The Counter In A Small Town,3:17,4.0,0,not-rated
4113,Chumped,Chumped,Eleanor,2:43,4.0,0,not-rated
4114,The Beatles,1 (Remastered),Eleanor Rigby (Remastered 2015),2:05,2.0,undefined,never-rated
4115,Radiohead,OK Computer,Electioneering,3:51,1.0,0,not-rated
4116,Deer Tick,Divine Providence,Electric,4:15,,0,not-rated
4117,Arcade Fire,Everything Now,Electric Blue,4:02,2.0,undefined,never-rated
4118,A$AP Rocky,AT.LONG.LAST.A$AP,Electric Body (feat. ScHoolboy Q),4:15,1.0,undefined,never-rated
4119,Lower Dens,Escape From Evil,Electric Current,4:08,2.0,undefined,never-rated
4120,Terrible Spaceship,Mechanical Monsters,The Electric Earthquake,1:46,1.0,undefined,never-rated
4121,MGMT,Oracular Spectacular,Electric Feel,3:50,,0,not-rated
4122,Slothrust,Show Me How You Want It to Be,Electric Funeral,4:38,28.0,undefined,never-rated
4123,The New Pornographers,Electric Version,The Electric Version,2:54,,0,not-rated
4124,The Strokes,First Impressions Of Earth,Electricityscape,3:34,,0,not-rated
4125,R.E.M.,In Time: The Best Of R.E.M. 1988-2003,Electrolite,4:07,,0,not-rated
4126,Beat Radio,The Great Big Sea,Elegy,3:49,30.0,5,thumbs-up
4127,The Sidekicks,Happiness Hours,Elegy for Tim,0:56,9.0,undefined,never-rated
4128,Deerhunter,Why Hasn't Everything Already Disappeared?,Element,2:59,2.0,undefined,never-rated
4129,Kendrick Lamar,DAMN.,ELEMENT.,3:28,1.0,undefined,never-rated
4130,A.C. Newman,Get Guilty,Elemental,3:28,,0,not-rated
4131,Chastity Belt,Chastity Belt,Elena,3:20,,undefined,never-rated
4132,Laura Stevenson,Wheel,Eleonora,3:23,3.0,0,not-rated
4133,Beirut,Lon Gisland EP,Elephant Gun,5:49,4.0,0,not-rated
4134,Horse Feathers,Cynic's New Year,Elergy for Quitters,1:44,,0,not-rated
4135,Pavement,"Crooked Rain, Crooked Rain",Elevate Me Later,2:52,1.0,0,not-rated
4136,Grandaddy,Just Like The Fambly Cat,Elevate Myself,3:41,,0,not-rated
4137,Courtney Barnett,"Sometimes I Sit And Think, And Sometimes I Just Sit",Elevator Operator,3:15,2.0,0,not-rated
4138,"Football, etc.",Corner,Eleven,3:26,,undefined,never-rated
4139,The Decemberists,Picaresque,"Eli, The Barrow Boy",3:12,,0,not-rated
4140,School Of Seven Bells,SVIIB,Elias,4:22,3.0,undefined,never-rated
4141,The Mountain Goats,The Coroners Gambit,Elijah,3:07,1.0,0,not-rated
4142,"Hop Along, Queen Ansleis",Freshman Year,Elizabeth & Elizabeth,2:10,20.0,0,not-rated
4143,Local Natives,Sunlit Youth,Ellie Alice,2:56,,undefined,never-rated
4144,Pllush,Stranger to the Pain,Elliot,1:55,2.0,undefined,never-rated
4145,Posture & the Grizzly,I Am Satan,Elliott,3:16,4.0,undefined,never-rated
4146,Built To Spill,Keep It Like A Secret,Else,4:10,2.0,0,not-rated
4147,mt. fujitive,sanctuary,elta,1:14,,undefined,never-rated
4148,of Montreal,Skeletal Lamping,An Eluardian Instance,4:36,,0,not-rated
4149,The Dodos,Beware Of The Maniacs,Elves,3:58,1.0,0,not-rated
4150,Eminem,Kamikaze,Em Calls Paul (Skit),0:49,1.0,undefined,never-rated
4151,Ellis,Born Again,Embarrassing,2:41,,undefined,never-rated
4152,Vagabon,Infinite Worlds,The Embers,3:15,3.0,undefined,never-rated
4153,Crying,Get Olde Second Wind,Emblem,2:27,,0,not-rated
4154,Frankie Cosmos,Next Thing,Embody,1:49,4.0,undefined,never-rated
4155,Freelance Whales,Diluvia,Emergence Exit,4:22,,0,not-rated
4156,King Krule,The OOZ,Emergency Blimp,2:54,1.0,undefined,never-rated
4157,Televangel,Emergency Heart,Emergency Heart,6:09,2.0,undefined,never-rated
4158,Chewing on Tinfoil,Marrowbone Lane,An Emigrant's Wake,0:35,3.0,0,not-rated
4159,Cottonwood Firing Squad,Sixteen,Emily.,3:26,4.0,undefined,never-rated
4160,Joanna Newsom,Ys,Emily,12:06,18.0,0,not-rated
4161,Clap Your Hands Say Yeah,Some Loud Thunder [Bonus Track],Emily Jean Stock,4:00,1.0,0,not-rated
4162,The Walkmen,A Hundred Miles Off,Emma Get Me A Lemon,3:08,,0,not-rated
4163,First Aid Kit,The Lion's Roar,Emmylou,4:19,,0,not-rated
4164,Chris Farren,Like a Gift from God or Whatever,Emo Revival Christmas 2014,4:20,,undefined,never-rated
4165,Rilo Kiley,Rkives,Emotional,3:53,34.0,0,not-rated
4166,Future Teens,Breakup Season,Emotional Bachelor,3:14,14.0,undefined,never-rated
4167,LCD Soundsystem,american dream,emotional haircut,5:29,,undefined,never-rated
4168,Tom Waits,Nighthawks At The Diner,Emotional Weather Report,3:47,7.0,0,not-rated
4169,Crystal Castles,Crystal Castles (II),Empathy,4:10,,0,not-rated
4170,Alcopop! Records,Monkey King - Single,Emperor Yes - Monkey King (edit),4:04,,0,not-rated
4171,Gorillaz,Plastic Beach,Empire Ants (feat. Little Dragon),4:43,1.0,undefined,never-rated
4172,Laura Gibson,Empire Builder,Empire Builder,5:16,2.0,undefined,never-rated
4173,The National,Sleep Well Beast,Empire Line,5:23,2.0,undefined,never-rated
4174,Brideshore,Pass You By,Empire Road,4:50,,undefined,never-rated
4175,Guster,Ganging Up On The Sun,Empire State,4:59,,0,not-rated
4176,Chelsea Light Moving,Chelsea Light Moving,Empires Of Time,6:09,,0,not-rated
4177,Typhoon,Offerings,Empiricist,8:35,1.0,undefined,never-rated
4178,Death Cab For Cutie,We Have The Facts And We're Voting Yes,The Employment Pages,4:04,,0,not-rated
4179,Mount Eerie,A Crow Looked at Me,"Emptiness, Pt. 2",3:28,1.0,undefined,never-rated
4180,Long Beard,Means To Me,Empty Bottle,1:47,1.0,undefined,never-rated
4181,I Break Horses,Hearts,Empty Bottles,3:22,1.0,0,not-rated
4182,Grails,Chalice Hymnal,Empty Chamber,2:32,,undefined,never-rated
4183,Julia Shapiro,Perfect Version,Empty Cup,4:24,11.0,undefined,never-rated
4184,Swearin',Swearin',Empty Head,2:30,1.0,0,not-rated
4185,Josh Ritter,The Historical Conquests Of Josh Ritter,Empty Hearts,4:39,,0,not-rated
4186,Low Roar,ross.,Empty House,5:03,2.0,undefined,never-rated
4187,This Is the Kit,Moonshine Freeze,Empty No Teeth,3:16,2.0,undefined,never-rated
4188,Twerps,Range Anxiety,Empty Road,5:16,,0,not-rated
4189,Arcade Fire,The Suburbs,Empty Room,2:52,2.0,0,not-rated
4190,Donovan Wolfington,WAVES,Empty Space,2:43,6.0,undefined,never-rated
4191,Joanna Newsom,The Milk-Eyed Mender,"""En Gallop""",5:07,3.0,0,not-rated
4192,Pianos Become The Teeth,Keep You,Enamor Me,4:31,,0,not-rated
4193,A.C. Newman,Shut Down the Streets,Encyclopedia of Classic Takedowns,3:59,,0,not-rated
4194,The Big Moon,Love in the 4th Dimension,The End,4:09,,undefined,never-rated
4195,Man Man,On Oni Pond,End Boss,4:11,,0,not-rated
4196,Frank Ocean,channel ORANGE,End / Golden Girl,8:42,,0,not-rated
4197,The Strokes,Room On Fire,The End Has No End,3:06,,0,not-rated
4198,The Fiery Furnaces,I'm Going Away,The End Is Near,2:58,,0,not-rated
4199,Times New Viking,Rip It Off,End Of All Things,2:39,,undefined,never-rated
4200,Rival Sons,Feral Roots,End of Forever,3:52,,undefined,never-rated
4201,The New Pornographers,Electric Version,The End of Medicine,2:37,,undefined,never-rated
4202,Screaming Females,All at Once,End of My Bloodline,2:18,3.0,undefined,never-rated
4203,3nd,world tour,end of summer,4:00,14.0,undefined,never-rated
4204,Beck,Sea Change,End Of The Day,5:04,,0,not-rated
4205,Sleigh Bells,Reign Of Terror,End Of The Line,3:39,,0,not-rated
4206,Smith Westerns,Dye It Blonde,End Of The Night,3:26,,0,not-rated
4207,Deer Tick,Deer Tick Vol. 1,End of the World,3:06,2.0,undefined,never-rated
4208,Deer Tick,Mayonnaise,End of the World (Alternate Version),3:07,2.0,undefined,never-rated
4209,Jens Lekman,I Know What Love Isn't,The End Of The World Is Bigger Than Love,4:41,8.0,0,not-rated
4210,Caves,Betterment,Ender,4:00,11.0,undefined,never-rated
4211,Angel Olsen,All Mirrors,Endgame,5:20,1.0,undefined,never-rated
4212,Pinegrove,Marigold,Endless,3:26,1.0,undefined,never-rated
4213,Adam Bryanbaum Wiltzie,Travels in Constants Vol 24,"The Endless Battle of the Maudlin Ballade, Pt. 1",3:04,7.0,undefined,never-rated
4214,Adam Bryanbaum Wiltzie,Travels in Constants Vol 24,"The Endless Battle of the Maudlin Ballade, Pt. 2",3:24,3.0,undefined,never-rated
4215,Adam Bryanbaum Wiltzie,Travels in Constants Vol 24,"The Endless Battle of the Maudlin Ballade, Pt. 3",2:38,3.0,undefined,never-rated
4216,Weezer,Weezer (White Album),Endless Bummer,4:14,,undefined,never-rated
4217,Thao & The Get Down Stay Down,A Man Alive,Endless Love,3:47,1.0,undefined,never-rated
4218,PUJOL,Reunited States of Being,Endless Mike,4:47,3.0,undefined,never-rated
4219,Jonny Greenwood,Phantom Thread (Original Motion Picture Soundtrack),Endless Superstition,3:04,1.0,undefined,never-rated
4220,Mercury Rev,Deserter's Songs,Endlessly (Remastered),4:25,3.0,undefined,never-rated
4221,Great Grandpa,Four of Arrows,Endling,2:50,2.0,undefined,never-rated
4222,Lord Huron,Lonesome Dreams,Ends Of The Earth,4:45,1.0,0,not-rated
4223,The Spinto Band,Cool Cocoon,Enemy,2:44,,0,not-rated
4224,The Apples In Stereo,New Magnetic Wonder,Energy,3:30,,0,not-rated
4225,At The Drive-In,Relationship Of Command,Enfilade,5:02,,0,not-rated
4226,Colin Meloy,Colin Meloy Sings Live!,The Engine Driver,3:55,,0,not-rated
4227,The National,High Violet,England,5:41,,0,not-rated
4228,Great Grandpa,Four of Arrows,English Garden,2:40,2.0,undefined,never-rated
4229,"Tyler, The Creator",Flower Boy,"Enjoy Right Now, Today",3:55,2.0,undefined,never-rated
4230,Joseph,"Good Luck, Kid",Enough In Your Eyes,3:47,,undefined,never-rated
4231,Cloud Nothings,Life Without Sound,Enter Entirely,4:58,7.0,undefined,never-rated
4232,Alessandro Cortini,Illusion Of Time,Enter Exit,5:28,,undefined,never-rated
4233,The New Pornographers,Challengers,Entering White Cecilia,3:28,,0,not-rated
4234,Crystal Castles,Amnesty (I),Enth,3:29,2.0,undefined,never-rated
4235,Norma Jean,Bless The Martyr & Kiss The Child,The Entire World Is Counting On Me And They Don't Even Know It,3:10,,0,not-rated
4236,Radiation City,Animals in the Median,Entorpia,1:53,2.0,0,not-rated
